,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,ID
2416,161483,2,0,2013-05-17 00:00:00,27,72688eed-a138-4263-9eea-ba6ede62475d
2417,28272,1,0,2013-09-10 00:00:00,13,37c221d3-cdf8-4361-957e-2155b26e4502
2418,108134,0,2,2013-07-08 00:00:00,19,2bbc8b1b-aa94-4e13-856f-22ca1c0d9d16
2419,58171,2,0,2013-02-16 00:00:00,18,cfdaa8c6-eee0-4345-b0da-f244e0c26a09
2420,147689,1,2,2013-09-16 00:00:00,4,3f4406a3-8147-49bb-9826-0243444690c5
2421,103682,1,0,2013-06-03 00:00:00,14,16579d29-97b9-4fd3-b1e6-f3622eb916aa
2422,31725,2,2,2013-11-29 00:00:00,15,51ea0096-bab9-4b18-a1a2-9f80ab6cf7fa
2423,180642,1,2,2013-06-10 00:00:00,28,654ed50e-e2f3-491a-8496-41325272e674
2424,83336,0,1,2013-01-18 00:00:00,29,fa85baf3-21cd-42d8-8c7a-53e2b5e35e78
2425,70226,0,1,2013-04-06 00:00:00,12,80392ea6-1a61-4d67-8361-2126894cb032
2426,106425,1,0,2013-06-16 00:00:00,28,139c8878-e31f-462a-b853-655412957b4c
2427,87998,2,2,2013-04-30 00:00:00,30,dd98e12f-1901-49af-8a18-5adc18cf06e1
2428,137742,1,2,2013-06-03 00:00:00,22,7661e338-7afc-474b-9ddd-682bd1a54f7c
2429,69963,2,1,2013-09-12 00:00:00,28,e7962851-4bd4-48ee-939a-425d67870c68
2430,148246,2,0,2013-10-17 00:00:00,13,7ad16469-2ee2-48af-a320-415abab88bfa
2431,144659,1,1,2013-03-06 00:00:00,26,1c05c5db-2eea-4ebd-8181-40a2e399ff2a
2432,24010,2,1,2013-01-26 00:00:00,7,ce49da5a-3b2b-4439-aff3-2c59e343a451
2433,98287,0,0,2013-04-22 00:00:00,9,89cb987f-cb5a-4608-8692-d2d5647d2d57
2434,94375,1,1,2013-06-29 00:00:00,9,1df14f25-bfd7-4ba6-a770-9628c36e602c
2435,68098,1,0,2013-10-09 00:00:00,21,40590eda-fdef-454a-9c31-59c3bd141b3b
2436,141661,0,1,2013-07-10 00:00:00,12,fdc52fc4-0b1a-4b86-85f4-9d9c97a2f740
2437,58408,0,0,2013-10-20 00:00:00,1,34074077-d48c-4f1b-800e-240bca4e75b5
2438,41485,0,1,2013-09-02 00:00:00,30,56022c74-5640-48c3-a402-aeaf4d4d6421
2439,101276,0,0,2013-06-08 00:00:00,7,f89a6177-124a-47b1-bb87-8283fa05b801
2440,29531,0,1,2013-07-08 00:00:00,20,a6447020-f4eb-46be-b572-5bda3a504ff1
2441,24654,0,0,2013-11-29 00:00:00,2,e321260b-7e3a-4168-b196-46cb10b76d33
2442,103637,0,1,2013-08-09 00:00:00,21,26b532ee-c821-4a89-8933-158beb52a719
2443,13788,1,0,2013-07-16 00:00:00,30,ddf6d69b-13fa-410e-97df-12d7fa042f44
2444,53124,2,2,2013-06-24 00:00:00,4,dd3cd71b-4e56-4445-a51a-3701c78e2360
2445,154437,2,1,2013-06-02 00:00:00,15,986b9825-7685-4703-8a1e-6e4283d92f30
2446,92277,0,0,2013-11-26 00:00:00,28,e758a4c1-3fc0-4a66-91b9-ba5af5a09868
2447,164592,1,0,2013-02-11 00:00:00,30,82d6704d-6247-4859-8498-241bdbd20a0d
2448,73980,0,1,2013-03-28 00:00:00,12,d3c88dd6-e16c-439c-b093-c61cded4233a
2449,27843,0,1,2013-12-27 00:00:00,20,78bc3ff9-7391-4cd3-a2ee-6c1a5ba51c69
2450,88737,0,1,2013-12-04 00:00:00,11,70a597a7-6b0f-4d88-a2e0-7710dc8309dd
2451,86874,0,0,2013-03-30 00:00:00,3,53129649-3891-4b35-8c1c-62ff57e2c945
2452,49754,2,2,2013-12-02 00:00:00,20,006c177e-7b5b-4519-a04a-a1969fc4ad4c
2453,150359,1,2,2013-01-20 00:00:00,18,01432339-7baf-4a26-bbe5-56c7d6a42576
2454,69247,0,1,2013-02-06 00:00:00,16,4c38a6e7-61e0-4cbb-955b-db0e801f7214
2455,82473,0,0,2013-02-16 00:00:00,17,7015cc3c-9b57-4fd2-9789-1760a81bb72f
2456,82704,2,2,2013-09-30 00:00:00,23,7baaae32-29e6-4577-9117-a2ee1cb3dc93
2457,101027,2,1,2013-01-22 00:00:00,28,fbc5e42e-5665-464c-9614-ceeb077b5649
2458,61461,2,2,2013-07-27 00:00:00,16,3f13ee28-01e6-4969-9e4f-e6b0be55b16e
2459,172039,2,1,2013-11-20 00:00:00,23,397b9568-acf5-43da-816d-f00acd974482
2460,10904,0,0,2013-04-02 00:00:00,11,ff52a281-0f86-44de-9bac-31df358c85ee
2461,159990,1,2,2013-11-11 00:00:00,16,99056bfc-f72d-496a-9780-52bf2d411a8f
2462,133376,2,0,2013-10-29 00:00:00,30,f2ab5a61-2a63-4004-b49f-f7f790732501
2463,56992,1,0,2013-06-20 00:00:00,9,42227273-9bad-4734-8310-3dc888d1c362
2464,175215,2,0,2013-08-23 00:00:00,30,41390ce0-3166-47a6-a3f2-9437795822a6
2465,152114,2,2,2013-03-02 00:00:00,14,aa4456d8-9e74-4d0a-a797-f6064e4f67ca
2466,130420,2,0,2013-07-26 00:00:00,24,3d9b027d-9b79-45ca-8bb7-a224e550885d
2467,176816,0,0,2013-05-13 00:00:00,17,dff9fae5-7573-4d8f-910e-408f22b2037f
2468,137062,0,0,2013-05-03 00:00:00,28,5a86b565-e74c-493c-aeae-ee8568064854
2469,83858,1,2,2013-01-21 00:00:00,21,8b4666e1-168a-4b1c-9a69-29a60f4a8b9e
2470,10254,2,0,2013-08-04 00:00:00,23,43ddac43-8b74-4f88-91be-a86a0f159b1c
2471,111005,1,2,2013-09-30 00:00:00,27,b55aa16a-c3bf-4416-aaa3-203f5a90ece1
2472,102698,0,0,2013-04-16 00:00:00,23,92bd1de0-99fd-4955-be69-2f0de32ec05d
2473,172208,2,1,2013-09-03 00:00:00,22,83fd86eb-82f0-41b0-b686-580958cecadb
2474,62657,0,2,2013-07-20 00:00:00,1,59d5aba4-4302-4de2-8884-d5d6bcaffd53
2475,7786,0,0,2013-06-01 00:00:00,11,56bdcdd8-aebb-4b61-b3ba-3c698d146ce7
2476,140650,2,0,2013-10-30 00:00:00,2,85139d7d-e2e5-4011-bcdd-e129ad0825ca
2477,61884,1,0,2013-05-01 00:00:00,20,e1bdecbf-1009-4ca8-825a-c4cc171a2ba2
2478,15966,1,0,2013-03-12 00:00:00,21,60aef7e4-d54c-4784-b3c4-cfc5b3227f03
2479,55099,2,2,2013-03-17 00:00:00,29,b496af4c-6785-414b-8a78-64d819104418
2480,57587,0,2,2013-11-24 00:00:00,17,26c1ffaf-2475-43b3-908c-144e48d0f553
2481,68469,0,2,2013-04-09 00:00:00,27,370f06db-7637-4b44-879a-8d0531c2e276
2482,46534,1,2,2013-01-31 00:00:00,30,0ffb897f-3cc6-4349-b440-f763443f7b76
2483,126262,1,1,2013-07-19 00:00:00,6,5ca00947-f62d-40c7-b8e7-4213f746dc95
2484,125932,1,0,2013-05-17 00:00:00,26,b296ae58-9d78-4de6-a311-d34bc1018100
2485,112906,0,0,2013-01-07 00:00:00,25,3c23e788-b60b-4f8e-ba27-ff5909fb5be6
2486,102136,1,0,2013-10-14 00:00:00,27,48d2fc83-d89d-4a6a-9637-7d3896d22dab
2487,93876,2,2,2013-08-31 00:00:00,19,f7f4645b-af5b-4ac9-abc6-49a67d65a8e4
2488,98351,2,2,2013-12-17 00:00:00,12,d818334a-9fa2-4363-ab9d-093a3e3873f2
2489,78190,1,1,2013-09-25 00:00:00,10,6ec28ec2-a839-4a23-ab7c-cc031b68a538
2490,62586,2,1,2013-10-02 00:00:00,28,5a6c66c6-56f7-45eb-bc7d-0e95554965ad
2491,73350,1,1,2013-07-17 00:00:00,6,4775ac88-a524-4620-94ef-59e01efc73f0
2492,29175,1,2,2013-11-13 00:00:00,13,56b2b3f8-7b94-492e-8ae6-d34089e33ba4
2493,30039,2,1,2013-06-03 00:00:00,22,bb4759b9-dee0-4ffa-ba46-b519bbb1baf4
2494,62493,2,1,2013-03-09 00:00:00,17,0d2a4120-1589-4c1c-ad4b-a5e72ceeacbc
2495,165104,1,0,2013-10-01 00:00:00,5,afb7deb2-e1a3-4cf1-a4ae-b4f591accfd7
2496,86023,2,2,2013-01-29 00:00:00,29,ea2b915e-d6e9-4f65-880d-cda1b3b7b26d
2497,92336,1,2,2013-07-05 00:00:00,15,9f0f407a-c410-42f6-998b-4bd0cd02f88f
2498,96187,2,2,2013-05-26 00:00:00,14,d68add79-ba13-4d30-9a75-f5c3bb23195b
2499,16472,2,0,2013-04-17 00:00:00,15,4eedff2a-8d42-46fa-b5ef-905e67818927
2500,153370,0,2,2013-06-30 00:00:00,28,a8426017-6049-481c-a5d4-fa34e0c06788
2501,15376,0,0,2013-12-02 00:00:00,20,cb727f2c-cf3e-42a7-97fe-001a96b68206
2502,23566,1,1,2013-12-11 00:00:00,9,e5924a0f-3b2d-43f3-bbb7-3b5af4c18799
2503,90202,2,0,2013-08-18 00:00:00,31,d5458619-b63d-4095-b2de-58e063e76173
2504,84161,2,2,2013-03-06 00:00:00,1,4fad1cfc-e8b9-4418-acd9-38abfcea43c7
2505,72693,1,2,2013-03-31 00:00:00,24,b71cc74a-dad2-44b2-bf1b-72c87ce551ac
2506,42342,1,1,2013-11-03 00:00:00,32,e4de0f83-1f88-419d-ae37-79e2427cc0b3
2507,82385,2,0,2013-05-02 00:00:00,28,50ad649c-03b4-4954-9eec-86848fd799f2
2508,25091,2,0,2013-07-20 00:00:00,20,851c9c82-f526-4483-aa6e-eaad20ea14ce
2509,50143,2,1,2013-11-18 00:00:00,13,6f4856ec-c57f-4a2a-a5b7-a7074dc1cb71
2510,89200,2,2,2013-11-02 00:00:00,21,b02c110d-856e-4677-8018-926d7611fcc8
2511,102264,2,0,2013-08-27 00:00:00,24,faf7328b-4a16-44db-98de-b043e5d4966f
2512,118750,2,0,2013-12-22 00:00:00,23,bdb12628-fb5e-4f6e-b2bb-5d56b0ac5c41
2513,57213,1,1,2013-03-13 00:00:00,1,82f9c635-6dd3-4d6a-9375-39e4e6d96167
2514,9859,1,0,2013-10-11 00:00:00,16,028e7b7b-a081-42e1-aeaa-6d2044693ff2
2515,57567,2,0,2013-11-05 00:00:00,6,cf8477ec-a32f-4a2c-8f87-74d684487bfc
2516,90647,0,1,2013-02-04 00:00:00,13,4cb1c5a6-5c7a-484c-be10-e3215abb886e
2517,86747,2,0,2013-08-26 00:00:00,23,82af0fa9-8c20-4852-80ca-82b88aa4e841
2518,99425,1,1,2013-04-10 00:00:00,19,1fb1b341-324e-43f8-85f9-f338cb5299bf
2519,131966,2,0,2013-09-08 00:00:00,13,f0e3ccf8-c6ca-493e-b853-77776ed3733b
2520,11326,2,2,2013-03-06 00:00:00,22,ee2336bb-8337-4dfe-a083-c4e04aeef1cf
2521,14469,0,0,2013-03-19 00:00:00,16,0e66448a-1fe7-4c3c-b58e-8552a779cfb8
2522,169046,0,2,2013-02-22 00:00:00,1,2e0ac449-6027-4d0f-851f-d815358e4967
2523,164545,2,2,2013-01-07 00:00:00,4,5e723c84-98a5-49e6-b958-2bda68bd7a87
2524,7061,0,2,2013-05-03 00:00:00,8,46d68060-55d8-483c-9029-4ada57d9914e
2525,158435,2,2,2013-11-25 00:00:00,30,dcddabc0-3af0-4c97-93df-e7615f4b05a5
2526,78684,1,0,2013-12-10 00:00:00,15,6842d343-7106-412e-a959-fedb4d62b2c1
2527,119283,1,0,2013-06-24 00:00:00,17,8af632f4-018c-4ff1-9a3d-349eb232e2b2
2528,27198,1,0,2013-07-27 00:00:00,23,81d967bf-098e-4267-80b3-4d62bb871231
2529,9882,1,1,2013-03-11 00:00:00,8,128ad554-f2e4-488f-b19f-72849fcb8655
2530,8491,0,0,2013-03-08 00:00:00,21,9028187e-d682-426c-8f69-828aa6b43f8f
2531,60604,2,0,2013-08-03 00:00:00,12,e5613162-f53c-407a-949a-ba0884a8feb4
2532,127624,1,2,2013-08-01 00:00:00,3,b690e791-700c-4ef8-8691-2ab1d81852b7
2533,158787,2,2,2013-12-19 00:00:00,17,4ec233fd-086e-47fd-884c-0a12b97c0fdc
2534,5944,1,0,2013-09-16 00:00:00,1,72ffd6f3-0b22-4d41-a068-c3eb9da73566
2535,148897,2,2,2013-02-21 00:00:00,29,e6a0a11b-dc4b-403e-bf44-b42c5ae6d183
2536,163242,1,1,2013-08-04 00:00:00,28,fc7db765-3892-4aa3-a887-f15acccc8fc3
2537,107098,2,0,2013-05-18 00:00:00,10,5f3ed776-70d5-41c0-a144-d97f444c0386
2538,52595,0,0,2013-11-23 00:00:00,29,79cb0d4b-f6b9-4ed4-a439-25cda9e8da0f
2539,39817,0,0,2013-12-31 00:00:00,21,6da08c60-5337-4ad8-b081-5117ddc12562
2540,155766,0,0,2013-01-09 00:00:00,26,9efdc432-241e-45a5-9851-0877c321ac95
2541,117756,0,2,2013-10-31 00:00:00,4,65cad4f7-5448-4f24-8564-be02babc987e
2542,117405,2,1,2013-04-26 00:00:00,29,41411e90-a4ba-4822-8c6b-6d8355cb1147
2543,80024,2,0,2013-12-17 00:00:00,20,9cf27f60-5da0-46de-add0-daf8a04a4645
2544,108243,2,2,2013-10-22 00:00:00,15,f76a9562-d1ef-4191-97db-054e3ba58f4b
2545,155877,1,2,2013-09-07 00:00:00,2,ffd1cb13-809f-4dfe-b773-08ed020e4a15
2546,41767,2,0,2013-11-01 00:00:00,14,0b94c712-f9fb-4b50-a4b2-fccf87d8e0af
2547,23500,2,0,2013-07-28 00:00:00,25,409536bd-802f-4e91-a080-b621dabdaf19
2548,119520,1,1,2013-10-26 00:00:00,21,8d621d35-972d-4caa-afec-7415f4c53023
2549,49391,0,0,2013-12-11 00:00:00,25,baefa199-f7ab-4838-888a-91ca3933b5f7
2550,141800,0,1,2013-02-16 00:00:00,21,ae544cd5-f739-4c6d-86c2-cde08e7b0d05
2551,133568,1,2,2013-08-05 00:00:00,14,e1b9c4ca-0657-4c85-94fa-06547db990ba
2552,18067,2,1,2013-07-08 00:00:00,18,ad219a84-5d8f-4457-9de7-2a43ca086eab
2553,43336,0,0,2013-09-15 00:00:00,10,daad048e-e92c-40b2-bfe9-3a8f0610dc19
2554,129251,1,2,2013-11-14 00:00:00,25,97c91155-ee6b-4362-815a-f59499fd499b
2555,11601,1,0,2013-05-14 00:00:00,31,829fac04-e770-4fa2-bf87-3d2d4b61267d
2556,16671,1,2,2013-06-12 00:00:00,28,d75b46e4-2068-4c4c-8029-cd9c57ad97c6
2557,155448,0,1,2013-03-01 00:00:00,1,c9df3a3c-1936-44ff-92ff-32deebcea6ee
2558,124414,0,2,2013-04-06 00:00:00,19,ff89f4c7-b756-4baf-8a22-7f17eac123ee
2559,147441,1,2,2013-02-14 00:00:00,16,28d14d84-40a0-425d-9182-202e9598157f
2560,24124,2,1,2013-08-25 00:00:00,4,be0d7776-86a9-42ba-ac75-a2471cb9338a
2561,25640,1,2,2013-04-08 00:00:00,20,316d1630-2090-4937-8ad5-319d5a44212c
2562,23661,0,1,2013-04-16 00:00:00,31,fa6efc84-070b-4cc5-9128-dd94686dddc8
2563,71996,1,2,2013-06-07 00:00:00,21,53a1d5bf-b2a9-40bd-8b03-37e882f3f70c
2564,61414,2,2,2013-12-01 00:00:00,31,5e2c4b2c-1e99-4976-bf28-a3c7e5f6b502
2565,51817,1,1,2013-02-08 00:00:00,31,eab70766-2196-4eb4-8c70-c3749bf1c05d
2566,15719,2,1,2013-02-20 00:00:00,12,eaa845d8-8fa2-494e-81fa-e0ca80399467
2567,78494,0,1,2013-03-26 00:00:00,32,48e06a29-6027-4c8f-a52e-ff0de0979942
2568,58551,0,1,2013-03-07 00:00:00,11,5de7779a-3f54-4fb0-a470-1fd8be9941f4
2569,111133,2,0,2013-06-04 00:00:00,21,a51b357e-17d0-46a4-9a27-fa21f03949b4
2570,99253,1,2,2013-11-10 00:00:00,18,8822ec43-c7f0-4db5-bd57-277013dfab27
2571,7728,2,2,2013-06-04 00:00:00,24,eb6bdd50-d003-4a4b-986c-52e301c19cba
2572,136869,1,2,2013-10-13 00:00:00,22,6113e9e2-7564-40ea-b8ca-852650ad18c8
2573,72904,1,2,2013-12-14 00:00:00,20,cfdcecf1-0732-4044-b95d-44e05d6b66a9
2574,61195,1,0,2013-04-08 00:00:00,9,f535e7c2-e338-4357-abe1-7fc466b6f826
2575,143210,0,2,2013-09-02 00:00:00,13,ccc5281e-fc9e-456b-9312-bcaaa531866c
2576,24258,1,1,2013-07-15 00:00:00,10,1ed2232f-90d0-4af4-a440-099a99a841ec
2577,59971,1,0,2013-01-27 00:00:00,17,d57c757f-64e8-4689-b28d-8818c8a6fe8a
2578,127690,1,0,2013-12-21 00:00:00,22,328e1e1a-a619-40cb-bd10-03673f817fb3
2579,61135,0,0,2013-09-28 00:00:00,3,bf91d3ad-9d0e-43b1-9e82-c68dae42991c
2580,113012,0,1,2013-11-03 00:00:00,2,039ffed0-52d3-44a1-bb77-9a406444e2c0
2581,52255,1,1,2013-12-25 00:00:00,17,41eff0c0-b5c6-4200-a31c-a7e5717eda60
2582,33721,0,0,2013-11-19 00:00:00,8,349fa4e2-de09-4b6c-aeab-ac17e18c83e1
2583,153813,0,0,2013-07-09 00:00:00,5,18c26cd4-29bb-4808-bd34-bedcbfcc37b6
2584,122755,0,2,2013-03-29 00:00:00,14,bea1e8b5-b5b7-4b62-9cb6-a3ba08268f56
2585,119267,0,1,2013-03-28 00:00:00,28,4b818787-add0-40a7-9401-764669b9cca9
2586,154035,1,2,2013-09-27 00:00:00,18,c362e749-f155-430b-a7b7-4c7746418fe0
2587,168997,1,1,2013-05-15 00:00:00,28,f34b94a7-dab8-4aa7-b352-a5b1b0535b51
2588,33513,2,0,2013-03-04 00:00:00,21,ee97cb54-4689-42b4-89d4-d03d57fbea11
2589,114972,0,1,2013-12-13 00:00:00,10,82aab0c2-448b-4327-8ab0-aeb4357b82ab
2590,23996,0,0,2013-06-11 00:00:00,5,ebcf272f-e1ee-4b7e-9594-2646de9373a6
2591,140854,1,1,2013-01-03 00:00:00,8,6f0e9906-68c2-4fd5-86e4-db8009d97ce8
2592,161248,1,0,2013-10-07 00:00:00,1,fb9da09c-ebd5-4c0b-b801-fe780332276a
2593,26416,0,0,2013-06-27 00:00:00,8,c9011471-f62b-49c4-8d04-a72f4d7f351e
2594,111975,1,2,2013-05-07 00:00:00,22,bab6d134-7376-4a8e-8431-dbde5638a4b3
2595,107058,2,2,2013-11-15 00:00:00,18,e6859c0e-eebd-4180-ab79-013a31ee4c14
2596,11510,1,2,2013-03-21 00:00:00,14,5f5a9858-7110-4a96-b337-f54b647936d0
2597,17175,0,2,2013-01-03 00:00:00,17,50ccc795-a50d-4018-88ae-bc09b5c2f5ea
2598,74808,0,1,2013-04-17 00:00:00,22,bfb4840e-7c8c-436d-8920-b9a5c596dce5
2599,168227,1,1,2013-09-02 00:00:00,30,6c19005a-0628-4131-ac30-91900a30341d
2600,99594,1,0,2013-11-22 00:00:00,19,844be58e-b2fc-4fd2-b64a-eb83acc71cee
2601,121095,1,1,2013-05-26 00:00:00,1,bcb171f3-bae5-404e-b61d-97b18004cd7e
2602,166055,1,2,2013-10-16 00:00:00,28,49c2a635-c732-41c7-9417-ee75d58e23bf
2603,65549,0,2,2013-03-31 00:00:00,9,1f87f1af-f1dd-454d-9b4c-eef3279cb42c
2604,68955,0,1,2013-01-27 00:00:00,2,c41aadb9-dc02-4304-b16f-cb5c5a8aaed0
2605,104679,2,1,2013-11-25 00:00:00,24,f9efc227-9288-49a2-829e-1b8e467a5a43
2606,118496,2,1,2013-02-24 00:00:00,5,0ba81af1-7ffd-44a6-b875-69bfb3216e13
2607,11538,0,0,2013-09-07 00:00:00,22,633b98cb-a928-48b4-9efe-3e14f10cdd68
2608,130768,2,0,2013-01-23 00:00:00,8,fd8af32f-e34a-4cf7-ad1d-b37bb42e24ae
2609,128122,1,2,2013-03-16 00:00:00,15,7d75fcf4-412c-4e65-8505-6cbb810226f2
2610,136368,2,2,2013-06-26 00:00:00,3,c00167b9-c9ff-423e-8a37-f3bdc31481d9
2611,41691,0,0,2013-11-15 00:00:00,18,2d693166-b7db-45f2-a98d-4b6af85f7a4d
2612,106150,2,2,2013-12-30 00:00:00,8,2b2a31d1-b6e6-443e-9cfb-61d37bf51fa9
2613,79849,1,2,2013-12-18 00:00:00,13,a802b587-35b4-49ce-84d7-45ca1aa12763
2614,55452,2,2,2013-10-15 00:00:00,7,0a3d528c-0ea7-420e-99c6-45118a28724f
2615,74746,2,1,2013-09-23 00:00:00,29,4a0eb971-6e4e-4c62-a6f9-8dae401d8e9a
2616,43351,1,2,2013-12-29 00:00:00,26,966a90b6-0eda-4a63-8cdd-25c7410ff881
2617,16094,0,2,2013-04-19 00:00:00,6,f8202e06-8507-471f-9430-83dcbf10286e
2618,78754,0,2,2013-06-28 00:00:00,5,b05bbf56-5389-4215-aebd-8ea4b80c81ec
2619,43440,2,2,2013-11-10 00:00:00,21,12def588-cfa8-4e2a-a168-7f6f40db06b6
2620,38317,0,1,2013-05-30 00:00:00,30,8a0981d1-c7b3-43a6-a3a2-2d99c7a589e9
2621,120146,2,2,2013-04-27 00:00:00,24,8435462b-a0a1-45f2-a1af-13687364273c
2622,30373,1,2,2013-09-14 00:00:00,23,8b2152df-ca30-4080-b369-3dcdfb0e9fab
2623,157441,0,2,2013-08-04 00:00:00,7,07e69cd8-8aa8-4151-868d-ab34f95975ed
2624,75947,0,1,2013-06-16 00:00:00,32,26f6bf43-fcd3-4550-9096-da7e999d26f2
2625,174461,1,2,2013-08-26 00:00:00,1,40c1f593-6248-4a2e-80c1-2db84ee1b857
2626,91491,0,0,2013-02-25 00:00:00,25,64cda1e7-a2a0-472e-a661-e75e12eb9182
2627,162269,2,0,2013-12-11 00:00:00,9,84b12c2b-8c0b-4417-9914-2884f3040998
2628,159721,1,2,2013-07-16 00:00:00,7,a3cdc837-accf-4416-b9fc-e3ba60498b69
2629,77053,2,1,2013-02-17 00:00:00,19,7ed5ca5f-ed17-4fb6-9ca4-5558cae96af2
2630,10782,0,0,2013-06-30 00:00:00,3,02b612ee-4c63-459d-9370-914ccad4238a
2631,144250,1,2,2013-03-04 00:00:00,23,e72830e6-c4cc-4233-b847-3e2173d25347
2632,60004,0,2,2013-01-17 00:00:00,12,d30bbb04-1f7b-4ce0-bfc1-0af2644e371e
2633,66228,2,0,2013-07-03 00:00:00,6,04516c88-beec-4429-9bb0-8488f2d8e60f
2634,84684,2,1,2013-06-21 00:00:00,23,70968ed3-bef0-4ad5-a555-a4352614171a
2635,88232,2,0,2013-03-17 00:00:00,24,906e9fa4-aa9d-4ef9-b6dd-fc4f0374cb86
2636,114416,0,0,2013-03-20 00:00:00,21,17d5ffb7-81f6-4008-a5da-909b93d069d2
2637,95810,1,0,2013-04-15 00:00:00,11,6597ce91-34eb-414a-b0e1-941c4e9d2604
2638,156828,2,2,2013-03-23 00:00:00,20,d84720f4-a6af-4672-850b-add67e9b6609
2639,173366,2,0,2013-08-13 00:00:00,5,593a601d-04da-4788-9ad9-a6944661a329
2640,46044,1,2,2013-12-20 00:00:00,12,b43ca220-3b33-4e69-92ce-5e3a82f7056f
2641,74452,0,2,2013-07-14 00:00:00,32,19b948ea-1008-4ae3-92e3-c9d0eb1bf21e
2642,48668,0,0,2013-08-30 00:00:00,2,f55755a3-6cad-45bb-98ee-0cf1fed5c3b9
2643,75582,2,1,2013-01-23 00:00:00,3,2960dacc-f5a1-4c67-bb64-0c0938e637dc
2644,83882,2,1,2013-05-22 00:00:00,20,ba7b5d1d-4782-4673-826d-caa2861eb4dc
2645,177625,0,1,2013-10-16 00:00:00,10,69ad94a1-9119-4087-91d4-13f505ad980d
2646,116486,1,1,2013-06-08 00:00:00,20,8049fcff-9b59-486f-8d22-1994b489e844
2647,19770,0,2,2013-02-03 00:00:00,2,312b2811-c346-4555-84f8-f1e6a8cb67ef
2648,160187,0,1,2013-04-09 00:00:00,10,3d29061d-b227-477b-b9b8-d6c7a20289a7
2649,25011,2,2,2013-11-12 00:00:00,29,cfec588a-3821-4445-a183-feaf8929063e
2650,95849,0,1,2013-05-01 00:00:00,31,6e3d37f1-bb11-40f4-8e78-dcaf5cfbbad1
2651,167868,1,1,2013-09-03 00:00:00,1,15fcb58b-9e70-4a6c-9dfd-29409aa67f49
2652,87109,2,2,2013-08-14 00:00:00,14,3fe58fa6-345d-4dc3-921d-dfd59f6f99b9
2653,157947,0,0,2013-11-14 00:00:00,14,2d25ccde-87ba-451f-b15c-e0cfde528ce4
2654,170786,1,0,2013-03-02 00:00:00,3,e3350dc0-639b-404f-8b5f-6dc515e5fe07
2655,24613,0,0,2013-07-15 00:00:00,13,c8a0052e-eb4c-449a-b0ee-231adebf67ea
2656,160943,0,2,2013-03-05 00:00:00,11,0120dcf4-07e2-48c8-949e-93523c3e2c44
2657,105597,2,0,2013-04-27 00:00:00,18,24c60f45-d84a-4acf-9a4a-59bbc07cce90
2658,147789,1,0,2013-03-13 00:00:00,11,31a49f63-ef91-4cbe-b2a6-9e6722f6f14f
2659,55657,0,1,2013-12-31 00:00:00,5,27c41625-314d-42e1-9bae-7369a349c9ad
2660,128873,0,2,2013-04-02 00:00:00,25,8aca25b0-a7a1-46f4-ba08-3dbdbb1ab29c
2661,154858,2,2,2013-07-26 00:00:00,26,e34f090c-376d-4e0c-80f8-f87252b8fc9a
2662,110551,0,2,2013-02-14 00:00:00,16,bdd5dd25-0cb2-4567-87c3-fb4a202b4f44
2663,82560,0,1,2013-09-10 00:00:00,13,cde15dbe-ae6f-4f3e-9b40-f58a254796a5
2664,39117,1,1,2013-06-14 00:00:00,29,0aa05392-5d90-4e3a-a64e-a6be9e5e1f05
2665,121562,2,1,2013-08-25 00:00:00,32,5b1bcb6d-a34f-4d0e-8f5b-9adbedda02bc
2666,169459,2,0,2013-08-05 00:00:00,8,fa7f19e0-7243-49e0-854b-0b0a69941a5e
2667,175363,2,1,2013-09-09 00:00:00,10,b60419eb-91c8-469c-9259-cf812f520a4b
2668,26558,1,2,2013-12-16 00:00:00,23,7c48bf69-579c-4cb8-8e7d-d1dfa4292ee4
2669,59105,0,2,2013-08-28 00:00:00,23,101df0b6-a2a6-4b19-9c41-6b42150e018c
2670,154767,1,1,2013-05-14 00:00:00,28,98b9707f-8ac1-4698-8bab-f025c8cf2aca
2671,29560,0,2,2013-02-17 00:00:00,4,9c078551-47e2-4fc5-a5f2-8fd431bb5621
2672,102594,2,0,2013-10-01 00:00:00,21,22cf9c36-20a7-4e31-b192-28479538d152
2673,56362,1,1,2013-04-17 00:00:00,13,8e9472e6-2a1f-47ec-bfae-180a37e4671e
2674,65461,1,0,2013-03-29 00:00:00,24,1b60b54b-f3af-4c25-b8c0-1214093b060f
2675,113007,2,2,2013-10-27 00:00:00,15,e52e6bdc-aa11-4043-85ea-6663f3883ec1
2676,61207,1,2,2013-07-02 00:00:00,12,6c4f9ca9-b4fe-4838-87fa-da68f77814d3
2677,34099,2,1,2013-04-23 00:00:00,13,97c9fd9d-ec9e-4633-819b-014e4b51121f
2678,175959,2,2,2013-04-05 00:00:00,5,40b5e50c-ee43-4bec-9266-1a78c96877f8
2679,87744,1,1,2013-10-09 00:00:00,13,158e62f7-9820-45ed-a9f3-fd05dda5bdc2
2680,58815,0,2,2013-05-26 00:00:00,28,e0651f9b-0626-4fd6-8a38-be7a8c18d8b1
2681,132514,0,1,2013-09-23 00:00:00,11,530e116a-368a-4241-bcc1-28e4861737e3
2682,105177,2,1,2013-10-16 00:00:00,15,25b70ced-0f03-4cd3-b4b8-7e09f27fe2ed
