,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,ID
3108,171076,1,1,2014-02-27 0:00:00,32,b3f6ebfc-cecc-4df8-82a1-8032a2519c62
3109,62335,2,0,2014-10-28 0:00:00,27,0534d984-b1f9-4dac-9bf4-7f9e89623a8f
3110,93265,1,0,2014-11-21 0:00:00,23,a401c2c3-6aa5-4cb2-a154-499042d28714
3111,19450,1,1,2014-01-10 0:00:00,5,fa7d51bf-6fb9-4fe8-9b45-b3fd606f7479
3112,92297,1,2,2014-05-09 0:00:00,21,03af58a0-ffc0-432f-b528-5158a0e13c37
3113,21398,0,0,2014-11-28 0:00:00,9,a5521d75-97ed-4a10-8c29-4c722053ebcc
3114,164283,0,1,2014-12-29 0:00:00,3,7f611c2d-d2ec-40a1-ab96-77100f24883d
3115,25310,1,2,2014-03-31 0:00:00,25,4da12cc1-3b2a-4329-9e86-d4034a3995bd
3116,41816,1,0,2014-09-19 0:00:00,20,3c33c23c-10de-48f0-9c14-9951a5909bc4
3117,96798,1,2,2014-06-30 0:00:00,3,89df01c6-7ccb-4dc5-9ad3-561fbb7c37f0
3118,163039,2,0,2014-03-15 0:00:00,11,18eee4cd-532e-4a6d-887c-43b4445b78a7
3119,164012,0,2,2014-11-10 0:00:00,10,2ac85f20-50c1-4ff6-8279-9d0d922a3d9c
3120,110113,2,1,2014-12-15 0:00:00,6,0ff35994-c40d-4684-a90b-4e0083134160
3121,116853,1,2,2014-09-21 0:00:00,23,69decf42-759f-44f7-a82b-335896048a71
3122,18130,0,1,2014-08-08 0:00:00,16,b3a9627a-6f99-453a-9d94-66e5b1302a90
3123,115987,2,0,2014-09-09 0:00:00,2,adf89b5d-641e-4142-9c83-f54a9c35259f
3124,21037,0,1,2014-06-10 0:00:00,20,adf49d0e-11a7-4a65-8f55-a3d21cd1246f
3125,109706,2,2,2014-12-01 0:00:00,25,9baeae6e-fc46-42d4-a378-f44aa6d49e75
3126,86368,1,1,2014-04-21 0:00:00,9,50d4e00f-b678-4820-864a-ded762f4079e
3127,19543,1,2,2014-06-05 0:00:00,6,4a46b9de-f800-490b-95e7-608bf20acc79
3128,125765,0,0,2014-10-18 0:00:00,26,590231a4-d1d2-4b5d-b5c5-180a2a3492a5
3129,133358,0,1,2014-01-29 0:00:00,30,dba4e5ed-90a5-43c8-af3b-25a2ab5abb8c
3130,169311,2,1,2014-06-03 0:00:00,27,2d779e8a-0820-4a35-ba9b-7f2b675e2213
3131,31719,1,2,2014-12-26 0:00:00,21,2f7dce10-dab6-4957-bcbc-4a918fe1ba04
3132,84548,1,0,2014-04-11 0:00:00,19,4c3f1a9b-0962-4302-a34e-de99affc3862
3133,45132,1,1,2014-11-17 0:00:00,3,cf169ae5-4e2c-4d05-a419-2108d66169a3
3134,143408,1,0,2014-10-25 0:00:00,1,0fbf476b-ec66-4ef0-90a0-e4fe68e250a6
3135,59272,0,1,2014-11-23 0:00:00,13,7abe468c-ad36-49ab-bd0e-677c7f4f7526
3136,153111,0,0,2014-03-01 0:00:00,28,1f00e8d2-e5f5-4cfd-b98d-572ab3dcea05
3137,66867,0,1,2014-01-19 0:00:00,17,1225294d-5021-42af-a29a-0801e966d116
3138,170766,2,1,2014-01-12 0:00:00,5,d213f6e5-d947-49cc-a9c9-b4b230dfad18
3139,119235,0,0,2014-12-08 0:00:00,28,609da173-58f4-413c-b101-cd5e70199958
3140,170663,2,2,2014-10-25 0:00:00,7,62acc86a-b467-4d08-915e-0f27906aca63
3141,21073,2,2,2014-02-04 0:00:00,19,ab5d8c9e-cb5d-4c5e-a28e-f6c00bac70d4
3142,151043,1,2,2014-11-21 0:00:00,20,3fdf0079-021b-4340-93fe-0f50174d53f2
3143,159203,1,0,2014-10-05 0:00:00,29,b5d7aa6f-f519-4ef3-b17a-8fba1ab9a7fe
3144,132675,2,1,2014-09-28 0:00:00,14,832d4428-6026-4566-ade2-fab98679e6c9
3145,41346,2,1,2014-05-03 0:00:00,1,75403239-b1ae-4858-a41d-bca9057abd36
3146,124661,0,2,2014-10-03 0:00:00,12,4d88a262-1bc5-4a69-a6f2-eb4a99b91379
3147,71804,1,0,2014-02-10 0:00:00,31,bf851647-5a20-4870-8ece-8d9e6f75337e
3148,154699,1,2,2014-09-09 0:00:00,6,8c9d5acb-897e-4419-8444-7556ba4dbff3
3149,160586,1,1,2014-06-21 0:00:00,8,62c71d79-e045-42ec-a17d-1b67be92e1fd
3150,106126,2,1,2014-02-14 0:00:00,2,2c35672a-3b87-4bbc-917e-fc23590ff471
3151,66550,1,2,2014-09-20 0:00:00,28,0136f463-6d0b-4392-9df2-f88ea46a06cf
3152,61576,0,1,2014-06-26 0:00:00,26,2f18ed68-e78b-4709-a2c6-5955b817c592
3153,134388,1,2,2014-09-24 0:00:00,24,a8937774-9bee-41dc-908d-1e45f387bb76
3154,57356,0,1,2014-09-13 0:00:00,19,7a1b7332-fca8-47f3-a413-4e8c5ab448ab
3155,74810,1,1,2014-02-14 0:00:00,28,bdb4c981-4caa-4112-a55b-2513e547ce40
3156,51767,1,2,2014-03-24 0:00:00,7,805390b5-4d41-41f3-8bb5-e7dc4a775287
3157,159952,0,1,2014-08-04 0:00:00,32,89261ae1-3c34-40f2-a0ff-611df24c2e1f
3158,68614,1,0,2014-10-10 0:00:00,13,06fe3dd5-0de7-4a33-bbc1-30ba27fa91bb
3159,15147,2,1,2014-08-18 0:00:00,31,0beb03ae-840f-4fab-abeb-70bc1bf60a88
3160,18262,1,0,2014-12-12 0:00:00,18,468c8a47-f66b-4464-b219-4493c87441d5
3161,61561,2,1,2014-11-04 0:00:00,6,6ca206d5-6c84-4095-9078-e48207ed4f10
3162,75900,0,0,2014-04-08 0:00:00,19,7debb37b-c3b9-4e50-8906-6df09cf10302
3163,123578,1,2,2014-04-07 0:00:00,15,25258772-5929-4c02-ac2c-569226154de5
3164,77762,1,0,2014-12-24 0:00:00,30,e27b0a18-148f-41c0-bd2c-66f4663c0a88
3165,14244,1,1,2014-02-04 0:00:00,32,7ac14567-06af-4985-9699-ebff4ae09be9
3166,143502,2,0,2014-03-27 0:00:00,16,6882eb4f-a4b9-4fb9-95c0-e1486270d2db
3167,145817,2,0,2014-09-11 0:00:00,23,abca570d-0ef6-4138-b379-61aed763b62b
3168,7211,0,2,2014-07-01 0:00:00,9,78ecf59a-0c52-42b0-b82e-d57ea58e8f3d
3169,175355,0,0,2014-02-04 0:00:00,31,4f9f74a9-a8f9-4396-8e39-67f7b035d77f
3170,98938,2,1,2014-05-10 0:00:00,14,30105193-25bf-4485-a085-62ebd3fdccfc
3171,65500,2,0,2014-12-12 0:00:00,6,ca63b0e5-6025-4163-81e6-11ee345b6b0e
3172,172206,0,0,2014-12-28 0:00:00,29,fca00796-a1aa-449d-8da6-d10ada47a737
3173,78913,1,2,2014-11-28 0:00:00,16,bd6f052f-7693-4f63-96df-9cbd23322586
3174,73004,1,0,2014-07-12 0:00:00,7,3cd1552d-03ef-48ed-b19b-64ca0d69d9a9
3175,12310,0,2,2014-12-23 0:00:00,28,0e5f1b66-6447-41bb-b1f6-71948c685321
3176,20748,2,0,2014-06-12 0:00:00,9,590abd92-a6c6-4b82-b699-f130a118677e
3177,138442,2,2,2014-06-03 0:00:00,22,d744a0d2-2d08-4a0d-9a83-b76e9fd9c058
3178,28921,0,0,2014-03-08 0:00:00,11,bd7e6cc2-9439-4069-ade2-559406d4c82c
3179,162536,1,2,2014-06-07 0:00:00,12,1cb6e96e-ccd4-419c-b358-c84acf8eb931
3180,135576,0,0,2014-12-09 0:00:00,23,eba00fda-2ef2-4aea-ae3a-111f52874bda
3181,108034,0,1,2014-10-02 0:00:00,31,3e06a4f0-e563-46f8-bbb1-77b42e487840
3182,139960,2,1,2014-07-17 0:00:00,15,8dc47f84-d8ea-4d78-bdc0-88535040ea53
3183,99454,2,0,2014-01-11 0:00:00,21,c4819db6-1fa5-44e9-a246-1de5d2e6e555
3184,129028,1,1,2014-05-29 0:00:00,21,8548d2bb-639d-4be7-bdb4-28719fee19b0
3185,47562,0,0,2014-09-13 0:00:00,26,1d0218ab-39cf-442f-aa7b-7218763809dd
3186,144491,0,2,2014-11-30 0:00:00,22,05c48129-eb54-4979-b722-fe326734088f
3187,12353,2,0,2014-02-19 0:00:00,8,9fcefe2c-3304-4deb-bdc8-267eb8ba4bbf
3188,47400,2,1,2014-08-10 0:00:00,28,4c9ddba3-2f1b-46fd-806e-d73f4dd53545
3189,175282,0,0,2014-10-28 0:00:00,25,8712037b-e040-45e8-9d1c-60d4c56c3bc2
3190,110731,1,2,2014-08-02 0:00:00,1,851ab0b3-4211-423c-826e-7cfd96717151
3191,151641,0,2,2014-03-24 0:00:00,12,bc2e844e-8257-4ab2-a4a2-f39e38f745a1
3192,148296,0,2,2014-06-27 0:00:00,19,c1af7c34-6e7f-4bdb-8f01-73ef60df4f0a
3193,35903,0,2,2014-03-10 0:00:00,14,3234b4b1-7e65-47e2-adb3-9a2716ba5492
3194,17842,0,2,2014-01-19 0:00:00,17,3abebc10-4887-408a-96ec-8c610e6d05ee
3195,59719,0,1,2014-11-10 0:00:00,21,1a8bdce5-e946-492f-b0eb-fa2aba546cf3
3196,174917,2,0,2014-12-29 0:00:00,12,d20ba186-134c-4226-be3e-766a51d5d8d3
3197,56345,2,0,2014-07-07 0:00:00,1,7cf476ab-421f-46a2-a76a-7550a069ceac
3198,122672,0,2,2014-01-07 0:00:00,1,b5f4faef-483f-4243-8519-c96ade2bff55
3199,105479,1,0,2014-06-29 0:00:00,3,69e6a000-efec-4846-9f3b-095f7eefd272
3200,39798,1,1,2014-11-12 0:00:00,6,1e99bc58-8e6c-44f8-8b5d-2fbdc0de979c
3201,165393,1,2,2014-05-17 0:00:00,11,9a7c1e90-5b40-4dbd-8111-f600da50032a
3202,90377,2,1,2014-02-13 0:00:00,14,592e647c-5a95-46f1-a3a5-3f348d11d703
3203,107388,2,2,2014-08-31 0:00:00,6,ff698755-143c-4b09-9aed-34b454c8cccb
3204,109729,2,0,2014-02-05 0:00:00,12,66003f83-fe6c-412c-9726-c3d0741df7c3
3205,86840,1,2,2014-05-06 0:00:00,2,f1483299-acad-43f5-8b50-e596be2e3c38
3206,123191,2,0,2014-03-21 0:00:00,16,5ee5e800-7045-42bd-b459-e7e99b4e06b6
3207,131570,1,2,2014-07-24 0:00:00,1,50181ae4-5587-4913-9211-ad021a9cad94
3208,11665,0,0,2014-07-30 0:00:00,15,b133fafa-0612-45fd-8112-f809e652bda3
3209,82409,2,0,2014-04-17 0:00:00,17,5357318f-90df-43b0-b0f1-aff444682cef
3210,134298,1,1,2014-12-05 0:00:00,16,d21a9836-1713-4e67-b027-a30e5888cf4a
3211,18182,0,0,2014-05-12 0:00:00,27,516287a1-ff37-43ee-8dbd-40175a6310b1
3212,77072,2,2,2014-10-27 0:00:00,22,826671f7-3bdc-43a4-b9c5-13a60b8c6f66
3213,17536,1,1,2014-02-25 0:00:00,24,d4077089-b8f3-4899-8b05-d3ec985d5659
3214,66221,0,0,2014-11-26 0:00:00,16,2788880b-1745-4c23-b6fb-1fe1511a490e
3215,122309,1,2,2014-04-07 0:00:00,21,58e9f45d-1fff-4a5d-9e6a-378120db937b
3216,167345,2,2,2014-03-23 0:00:00,24,13ee57e5-b1fc-433c-aafc-8d4a3fd169e0
3217,76119,2,2,2014-05-21 0:00:00,5,684691ff-4363-4b3f-997f-2ab64ae0c701
3218,106429,0,0,2014-12-13 0:00:00,24,e9fe74ce-66bb-4f61-9c2b-15b939e85e86
3219,8132,1,0,2014-08-29 0:00:00,3,3b5ebe67-c82d-47ac-b6d7-9ac263fd158a
3220,113569,0,1,2014-07-07 0:00:00,23,77747cec-5069-458d-8209-4ffa85bcea01
3221,54697,1,0,2014-10-09 0:00:00,6,fa847d78-6885-49ee-b0b1-9dfd7dd93fe7
3222,82952,2,0,2014-11-30 0:00:00,19,02201c1e-56aa-4f22-871c-b6056b7edb37
3223,27492,2,2,2014-07-02 0:00:00,13,9d63fb82-a24e-4ca4-99ce-4ac0f62068be
3224,129635,1,0,2014-07-15 0:00:00,11,f1119b1c-c411-408b-9390-d802995af9e2
3225,28861,0,1,2014-08-22 0:00:00,2,47b66fcc-6532-4667-bfd6-8e5316f7a668
3226,62454,1,2,2014-12-11 0:00:00,19,5d37ddd1-0a99-4536-9b39-1f2a9391318e
3227,179887,1,2,2014-08-20 0:00:00,28,1f3f6a91-48d0-4eea-b7d4-0d35a7724c28
3228,124510,2,2,2014-06-27 0:00:00,27,45c17fd6-5f46-41b2-b8ae-9eb80660c2e2
3229,53467,1,0,2014-09-07 0:00:00,15,33da44f5-663e-41d7-b70e-930c400a20e2
3230,32727,0,0,2014-08-26 0:00:00,14,d30f5352-daca-4c29-ba31-4a61f66392fe
3231,172515,0,0,2014-11-03 0:00:00,6,e351f563-bd54-4b21-804d-713246a5a470
3232,158222,1,0,2014-02-18 0:00:00,9,807af6bb-7adc-493b-b678-3a53207cf1a8
3233,133827,1,2,2014-01-19 0:00:00,23,045a6125-56e6-488f-a3d2-82d6e5849261
3234,67934,2,2,2014-10-25 0:00:00,28,df49ec4c-096b-42ed-af18-25a528c1a2ee
3235,167947,2,0,2014-09-29 0:00:00,21,89ab5b7a-e927-49e0-836e-81ba7551368d
3236,150425,0,2,2014-12-31 0:00:00,8,788a22af-9adb-4692-945f-89c1f63c31d7
3237,180586,2,1,2014-01-19 0:00:00,8,783df096-b736-4a83-8b95-80c91556e922
3238,115350,1,2,2014-03-08 0:00:00,16,e237ffc6-cef4-46cf-ba0d-dd950bd67ad1
3239,115904,0,1,2014-07-17 0:00:00,4,68f45e15-88e3-4c35-ac2f-13eed991fae4
3240,19949,1,1,2014-04-19 0:00:00,22,f3431164-db47-451f-9776-9e9edfcccd66
3241,113320,2,1,2014-02-07 0:00:00,30,ac3a186a-441c-450b-96e0-784453a67e70
3242,152661,1,1,2014-07-20 0:00:00,16,13be86dc-9ab2-45d4-9009-4d76bb94749a
3243,95601,0,0,2014-12-09 0:00:00,20,ef385702-61f6-440e-bed8-85ee66a8f771
3244,169715,2,0,2014-06-26 0:00:00,10,184378b2-2e38-4c07-a7d4-3418e31b8326
3245,128684,1,1,2014-01-02 0:00:00,20,c0b4010b-5994-4114-821e-8fd7450d83c2
3246,42290,0,1,2014-03-05 0:00:00,2,2ab54a45-235d-4f01-87c7-27e21a58c845
3247,16608,0,2,2014-08-26 0:00:00,23,4b01f356-44cc-4de4-b35f-d269a08a5db9
3248,141339,2,0,2014-03-05 0:00:00,30,db990437-9726-4c12-bf17-68fdc2bec13f
3249,101365,1,1,2014-04-19 0:00:00,13,69037ea4-3ab4-4dca-b084-eefe43c34e54
3250,145038,1,2,2014-09-29 0:00:00,26,2833fad2-68b3-43be-acf3-122b1955cd64
3251,109784,0,1,2014-11-30 0:00:00,12,386ae45c-fa16-4ada-a1f0-a8fb27be8ffb
3252,104277,2,0,2014-01-16 0:00:00,20,27b0e6e0-75b0-4cfb-a1eb-f1a4355b4376
3253,132808,2,1,2014-11-25 0:00:00,2,c2800e9b-11fc-4a44-b578-9284e6999c6e
3254,168824,2,2,2014-03-22 0:00:00,1,7e9fddd1-d974-4a7b-a0e2-f31a0920cd16
3255,7480,2,0,2014-07-10 0:00:00,12,c42f2237-214c-4bb6-bd30-85b4e93d7439
3256,178403,0,2,2014-12-08 0:00:00,32,29ac6179-124b-4a08-b51f-6ab55c1eeb9e
3257,47336,2,0,2014-12-27 0:00:00,8,286fa4c9-8eb7-4f82-adcb-4038c4d6dbdb
3258,52927,2,2,2014-03-20 0:00:00,21,50064c0f-0a1d-4ad1-9b45-c9c4b2ccca79
3259,34314,0,1,2014-10-17 0:00:00,11,2c6fe678-4d49-4798-b10b-e687c79fd7b1
3260,177484,2,0,2014-12-01 0:00:00,15,43d20178-5fe8-4c14-8d4b-d1a71c55cb52
3261,96059,0,0,2014-12-12 0:00:00,25,10e29f18-33a3-4b85-a724-24a7ff264abc
3262,60211,1,0,2014-05-11 0:00:00,19,21437185-4e55-4955-9fdc-0b7b8650f801
3263,155307,1,2,2014-12-29 0:00:00,4,def6762e-ca39-4f15-9ba2-fb242bba875e
3264,99402,1,1,2014-03-31 0:00:00,28,8c8c8e25-f198-4cb3-8ded-cd97af8b7c74
3265,135124,2,1,2014-11-10 0:00:00,10,8ef1b396-2924-483b-9be6-f768f6bb9325
3266,180096,1,0,2014-01-28 0:00:00,25,dbf7777e-5a3f-45af-8349-92095a6cf0f7
3267,13155,2,0,2014-09-26 0:00:00,2,b8dd7252-b207-4615-b348-bc0f12cca612
3268,69848,2,1,2014-07-08 0:00:00,11,16294fa2-c18b-46dc-9db5-b9f3bd5c24ef
3269,14022,2,0,2014-02-10 0:00:00,17,26de34cf-259d-49e1-939e-4c958863735e
3270,28409,0,0,2014-11-28 0:00:00,27,874dec8c-52f1-4c5a-9d5c-47980dbbc82c
3271,175329,0,0,2014-05-07 0:00:00,5,e4eebe84-fb92-43c2-baae-5592ab70109b
3272,51440,2,0,2014-12-14 0:00:00,27,cddc043d-612f-412d-85fc-aa060369984b
3273,138104,1,1,2014-09-20 0:00:00,29,498b9b89-8bbc-4ade-95a3-a93066785df2
3274,130158,2,2,2014-03-09 0:00:00,2,ead61d71-a959-4d98-9039-872dffc59deb
3275,54267,1,1,2014-06-27 0:00:00,29,47388cdc-91ea-4e73-bfbf-18c16c67afe8
3276,75560,0,2,2014-05-04 0:00:00,32,7e1ef38b-a60f-4106-8479-4eb3dabbe6bc
3277,64484,2,0,2014-10-01 0:00:00,17,a0212577-1099-456b-8ed7-d63c7f7a77e6
3278,74998,1,0,2014-02-23 0:00:00,1,4843af45-c0ff-43b2-b0b7-fee29248857b
3279,122128,2,2,2014-02-25 0:00:00,5,5501642f-c0a4-4519-9682-9ac6d7c03528
3280,173582,1,0,2014-09-26 0:00:00,22,473f957c-5552-4ec5-b51f-af1529369d34
3281,60178,2,1,2014-05-13 0:00:00,8,cc8a53a8-e89d-4bee-a277-61cdd81df7cd
3282,167450,2,1,2014-03-15 0:00:00,25,85e736d4-2978-43a7-8371-6c2a8364f19a
3283,95253,0,0,2014-04-02 0:00:00,17,5676b6b0-f51d-4cd4-89a1-2baaed6f6554
3284,175111,1,0,2014-08-05 0:00:00,29,297c946e-3cb6-4d9b-8aa1-27f8e0f87476
3285,122561,1,2,2014-04-21 0:00:00,28,80b4aed4-fcb8-46fe-ab5a-013a608fcfb1
3286,179048,2,2,2014-05-17 0:00:00,16,0cafc72a-8fdd-4fa1-b18e-09b513171008
3287,61457,2,0,2014-04-10 0:00:00,25,8e02a9df-8d5e-4f56-8055-2a3f0da0dc33
3288,48919,0,1,2014-11-02 0:00:00,16,acc7d94a-3d3a-4646-9f52-895265abb2ec
3289,159852,0,2,2014-07-04 0:00:00,14,0eb3abe8-8129-4d09-98f1-efafdf9d274c
3290,67478,0,0,2014-12-20 0:00:00,14,a9fca4fa-b1a0-43aa-9f5f-966c31697bde
3291,83380,1,0,2014-09-09 0:00:00,2,3ddb107e-46a5-420a-988e-e64a1133a153
3292,41943,1,0,2014-11-10 0:00:00,12,3666b972-9cf9-43b7-aa62-33b8baf07000
3293,113057,0,0,2014-05-14 0:00:00,19,70362066-2eee-4783-b1ec-42dc9242e25c
3294,25539,1,1,2014-01-08 0:00:00,1,340b50dc-3565-4e6e-96c0-9e1da49b486a
3295,126229,1,2,2014-06-15 0:00:00,27,5b2e2de6-6475-4c7f-8e2c-25721053d80b
3296,62813,1,1,2014-10-14 0:00:00,28,aa40943a-fbe4-420c-bd24-57204410fbb5
3297,159923,2,0,2014-06-09 0:00:00,17,b0949b0f-93cf-47b9-bd98-8ca8de0de01c
3298,177230,0,1,2014-04-27 0:00:00,16,40aee44a-5510-46cb-81ba-b9d9a8927e83
3299,99615,2,2,2014-11-11 0:00:00,29,b3a2c739-720b-4f7c-8b97-0ea89d940a69
3300,174589,0,1,2014-08-25 0:00:00,9,ee51a2bd-0768-4d22-a852-38d46f29e4a8
3301,114463,2,1,2014-12-05 0:00:00,13,312fb368-1e0d-4f30-9b3f-1a1fa0322574
3302,109750,2,1,2014-11-27 0:00:00,20,7d1d998e-5b16-4a11-8f45-63eaf980a67f
3303,116137,2,0,2014-12-27 0:00:00,23,70206eb1-d890-4a34-8c5e-fd6898a50e3d
3304,69221,1,2,2014-04-03 0:00:00,20,232cef63-0b4a-49bb-8c6b-f6b46d804bce
3305,86787,0,1,2014-12-15 0:00:00,4,adc2a81d-3d6a-4326-9fa6-c133d4a3ea71
3306,135784,2,0,2014-07-30 0:00:00,27,afc1f103-ff86-4b61-a2ee-1f2c7e9b285e
3307,180639,2,1,2014-08-13 0:00:00,7,b558034a-190b-475b-9782-55411f2d5442
3308,21773,1,2,2014-05-09 0:00:00,1,a8c237f7-4993-4bed-a510-f994d6829c8c
3309,100475,0,1,2014-01-16 0:00:00,27,6d9fd7e5-e925-4274-93e3-dd7dec9a4b26
3310,99143,1,1,2014-05-21 0:00:00,29,3a056ab5-8481-41a3-bb3d-bbbef0c9e63e
3311,179007,0,0,2014-01-18 0:00:00,4,1d6aff92-57c9-44b8-b819-55970868e776
3312,137324,2,2,2014-12-08 0:00:00,12,283496ca-41e6-4e63-846d-9a0e6dfec9ac
3313,116105,2,0,2014-10-14 0:00:00,18,ed036883-2136-4a1f-99c6-49d3db611af8
3314,29996,2,1,2014-04-04 0:00:00,4,149dc74b-2330-4d4b-97c4-b94e8a29a5a4
3315,169201,0,0,2014-06-20 0:00:00,5,0c4d948f-459e-429d-8d00-c51b0e6a5f5a
3316,37318,0,0,2014-05-24 0:00:00,2,19018fff-9af1-4881-85df-b92c7dd58928
3317,174307,2,1,2014-05-20 0:00:00,15,004bc12e-a411-4be3-a9bd-a1e1ceaa38a7
3318,142214,2,2,2014-03-21 0:00:00,11,b60dca59-ac82-465c-bfa4-7eb611f7e526
3319,144571,2,2,2014-04-14 0:00:00,11,83e86d32-14c9-4b61-8a56-0f103f1ff56c
3320,141227,0,0,2014-10-16 0:00:00,8,29c1b94c-3b18-464e-a47e-0217f6579197
3321,150166,2,0,2014-10-25 0:00:00,12,b988b98e-7030-4575-a6b0-29b6d52cbee1
3322,123267,0,0,2014-08-07 0:00:00,3,92784f3f-a1ff-4cba-9932-d240b169ef69
3323,50360,0,1,2014-06-22 0:00:00,32,cf559ac0-d0df-4169-a078-473c77e7e8f6
3324,141009,1,0,2014-01-09 0:00:00,24,5e229f99-6ada-4148-8140-66abf3b4e0e3
3325,86522,0,2,2014-03-26 0:00:00,26,7907999f-de60-4d6e-a28b-c4856ca32d2b
3326,31480,1,2,2014-05-20 0:00:00,3,f8b8f173-1282-4848-a729-5aa45587f792
3327,51071,1,1,2014-07-24 0:00:00,11,4019ad2f-ba8c-426c-a5f6-e44318502fb4
3328,131693,0,2,2014-02-03 0:00:00,7,149c7d8a-b255-4589-b2bc-2c964be26def
3329,87885,0,1,2014-05-10 0:00:00,10,3e9b61f3-7cf2-4669-af4d-0b4e4c98cfb0
3330,145758,0,0,2014-10-05 0:00:00,16,6bf67029-fd4b-41e0-9058-41fc3ffa6a46
3331,16414,1,1,2014-02-28 0:00:00,25,38ab5c08-2b7b-4b8a-b564-9eeeb9443470
3332,162475,1,1,2014-10-22 0:00:00,7,0ce47fbf-3ae8-40a1-afbc-5745a026ebd4
3333,75438,2,0,2014-03-28 0:00:00,15,5166ac4e-74dc-46bc-a167-c8bc5d82b271
3334,42392,2,2,2014-09-13 0:00:00,30,58c7de91-9493-4ea9-afb8-dd26ff476d86
3335,173826,1,1,2014-06-12 0:00:00,29,992e3cfb-e7df-4c21-b56f-7ff817acef1d
3336,169477,1,0,2014-08-08 0:00:00,22,b3a3cece-7096-4d2a-9b3d-6759136789e8
3337,179130,2,0,2014-09-24 0:00:00,24,cc264a29-83d5-4afb-a5e8-122b53453b9e
3338,88053,1,2,2014-09-14 0:00:00,13,99838651-3fc8-4f1e-8cb1-6e7ae609bd07
3339,164770,2,1,2014-06-12 0:00:00,20,804e4590-85a3-43d1-bc36-d030f707e434
3340,144668,1,1,2014-07-22 0:00:00,30,df1fbfca-ada1-4de1-b840-b9699fa24941
3341,102499,1,0,2014-06-08 0:00:00,1,cb17ce41-2f54-42fb-9bf2-6bfd13b5776c
3342,136832,1,1,2014-06-26 0:00:00,29,a9f57c9d-f0b5-4641-a260-8ec335a05546
3343,26466,2,1,2014-11-09 0:00:00,19,4c99a2b5-0d4b-4eba-b73f-6016531e598e
3344,86691,2,1,2014-07-22 0:00:00,11,6ceb0863-c57a-4348-8c16-c46291f405ff
3345,27295,1,2,2014-05-13 0:00:00,24,029b4552-69c9-4072-8d33-dbe1d9f9042a
3346,143986,1,2,2014-09-09 0:00:00,9,42fcab22-f6e5-4644-a18e-567e89bd15ca
3347,13678,1,0,2014-11-11 0:00:00,14,0893b8bb-45ae-449b-8322-1f8d58834c94
3348,84334,1,0,2014-03-11 0:00:00,32,80329a14-701a-4d72-a3d9-608bca9c7ae9
3349,159602,1,0,2014-08-24 0:00:00,12,ee0d6f78-894b-4509-b803-2ed53d68e6ac
3350,24348,1,2,2014-09-05 0:00:00,16,99507f71-089b-44e2-a1f1-98d855ebf464
3351,93363,0,0,2014-11-29 0:00:00,31,48a1987f-17a4-47d2-a383-b584887865d0
3352,170750,2,1,2014-12-20 0:00:00,10,a69f8e88-f3eb-4201-b7fc-0012caf95720
3353,62050,0,0,2014-03-19 0:00:00,8,5cb3e12f-e3bd-4084-9b02-cb01171181aa
3354,9661,0,2,2014-06-06 0:00:00,19,75c4ad85-3417-474f-a408-5c065c39524b
3355,150129,0,0,2014-11-18 0:00:00,16,9c72c954-0b31-4470-b2ee-f58b3f426c59
3356,26765,1,0,2014-05-20 0:00:00,20,b565ae43-4024-400c-9857-2891cf49db91
3357,30040,1,2,2014-03-19 0:00:00,28,5555ca4c-7aa5-49e4-95c9-2d776eeb5eb2
3358,138498,0,1,2014-02-04 0:00:00,23,eb760508-e8ba-4130-b274-2d95c83a6818
3359,161309,1,0,2014-11-27 0:00:00,12,605e4956-4f71-4145-bc79-0db256d96b6e
3360,71802,2,2,2014-08-11 0:00:00,18,611708de-8081-4fc4-beab-4d23bbeba7bc
3361,113914,1,2,2014-07-20 0:00:00,14,b71ad71d-c272-40e2-ab46-6607786a2f6b
3362,28693,0,1,2014-01-05 0:00:00,20,77aff002-86e8-4840-921d-0edcbee6ff9e
3363,54162,1,2,2014-03-24 0:00:00,24,d86ea7e6-cbb7-4ddb-b664-2ddf8cda785d
3364,121128,0,0,2014-01-02 0:00:00,1,9f227df4-6042-428c-9df5-46c5cfbdbd12
3365,49168,1,0,2014-04-23 0:00:00,31,9ea59376-0f0a-4e12-8b86-e5dcb8740a39
3366,140174,1,0,2014-01-15 0:00:00,29,3cccb33f-3772-464b-a7b2-9a626ee48075
3367,133987,2,1,2014-11-14 0:00:00,15,8be0d6cd-ca03-4cf7-9e90-a2655dab22cb
3368,87382,0,0,2014-12-31 0:00:00,1,ee3127f3-edc0-4f8b-9ff2-ac06ae55f83e
3369,161925,0,0,2014-09-13 0:00:00,13,8cec272c-98b8-4d90-9464-87a27ea6b2ab
3370,131647,1,2,2014-10-12 0:00:00,30,0abda943-542a-4b22-94ca-e6aeaa7ad67b
3371,133687,0,2,2014-07-03 0:00:00,5,bde451d6-46f6-4b96-845e-b76c8c7b5fb0
3372,68555,1,1,2014-03-27 0:00:00,31,04d9ba2b-2bc7-451f-a026-70e26642d552
3373,177336,0,0,2014-03-07 0:00:00,27,1ab99c08-e08b-4783-a931-132d4587276d
3374,80451,1,2,2014-06-01 0:00:00,5,51fa14a4-8ff9-47d1-8169-574ee17e16bc
3375,137955,0,1,2014-03-28 0:00:00,3,344dc1f9-4b44-444e-b759-072a54f3a872
